#SAMPLE_ID	SAMPLE_TYPE	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384	32768	65536
A7-I211ob	paired	334451	896326	1861534	817066	19310	161	86	384	0	0	0	0	0	0	0	0	0
A7-i176	paired	118890	285519	632917	600253	48373	209	0	0	0	0	0	0	0	0	0	0	0
A7-I206ob	paired	37531	28387	84393	425135	591602	13633	0	0	0	0	0	0	0	0	0	0	0
A7-i171	paired	69519	31259	28845	57549	212421	1748096	1710359	1336471	3549	0	0	0	0	0	0	0	0
A7-i170	paired	28383	20614	16043	14145	12392	20194	27719	53723	108052	337467	1092517	1340187	0	0	0	0	0
A7-i200	paired	24269	16256	14589	13512	11316	17188	24266	42149	90707	256749	438150	807672	8335	0	0	0	0
A7-I210ob	paired	63222	54032	100109	317213	804959	1459584	54947	0	0	840	0	0	0	0	0	0	0
A7-I204ob	paired	115671	257753	937003	1038763	62614	204	122	0	0	0	0	0	0	0	0	0	0
A7-I201ob	paired	95758	88585	185971	575910	2046927	1152670	8554	0	329	0	0	0	0	0	0	0	0
A7-I202ob	paired	78909	50995	92531	244175	632968	2330469	557657	1091	281	0	0	0	0	0	0	0	0
A7-i178	paired	70394	167594	588329	717796	52657	116	77	0	0	0	0	0	0	0	0	0	0
A7-i179	paired	73596	39855	60134	179002	554426	1724856	1710777	10185	259	0	0	0	0	0	0	0	0
A7-i188	paired	62520	40309	38571	38215	58981	108473	265626	755486	1406492	2676968	12059	0	0	0	0	0	0
A7-i157	paired	858829	1258164	421078	15563	1087	192	107	0	0	0	1226	0	0	0	0	0	0
A7-I208ob	paired	33307	17946	33514	86651	336724	621797	13056	171	0	0	0	0	0	0	0	0	0
A7-i186	paired	57537	33262	26151	35616	49100	103410	240875	705200	3333195	274942	0	0	0	0	0	0	0
A7-i185	paired	102936	71534	161360	536594	1600130	2647006	105360	696	0	0	0	0	0	0	0	0	0
A7-i184	paired	95981	53632	45234	67462	133576	358958	1141774	3484200	3030718	7799	0	0	0	0	0	0	0
A7-i183	paired	68160	81557	266065	634968	1008507	750316	5570	222	0	0	0	0	0	0	0	0	0
A7-I212ob	paired	126911	126304	230283	690338	2816635	2163245	34688	322	0	0	1588	0	0	0	0	0	0
A7-i182	paired	78992	51911	43500	51387	70250	154930	411149	1325644	3859970	445449	0	0	0	0	0	0	0
A7-i180	paired	139225	130156	315886	838444	2129342	3169214	114593	230	679	0	0	0	0	0	0	0	0
A7-I213ob	paired	200481	357476	1214771	3241704	1059040	13639	231	579	284	0	0	0	0	0	0	0	0
